age,balance,day,campaign,pdays,previous,job,marital,education,default,housing,loan,contact,month,poutcome,y
30,4696,25,1,0,0,low-None-skill-levels,Partnered,tertiary,no,yes,no,phone,jul,unknown,no
34,568,25,1,0,0,low-None-skill-levels,Partnered,secondary,no,yes,no,phone,jul,unknown,no
39,355,25,1,0,0,middle-skill-levels,Partnered,secondary,no,no,no,phone,jul,unknown,no
30,297,25,1,0,0,low-None-skill-levels,Alone,secondary,no,yes,no,phone,jul,unknown,no
31,-723,25,2,0,0,low-None-skill-levels,Partnered,secondary,no,yes,no,phone,jul,unknown,no
35,1723,25,1,0,0,high-skill-levels,Alone,tertiary,no,yes,no,phone,jul,unknown,yes
30,3195,25,1,0,0,low-None-skill-levels,Alone,primary,no,yes,yes,phone,jul,unknown,no
31,430,25,16,0,0,high-skill-levels,Partnered,tertiary,no,yes,no,phone,jul,unknown,no
29,162,25,1,0,0,high-skill-levels,Alone,tertiary,no,no,yes,phone,jul,unknown,no
47,-488,25,5,0,0,high-skill-levels,Partnered,tertiary,no,yes,no,phone,jul,unknown,no
30,-635,25,1,0,0,middle-skill-levels,Alone,secondary,no,no,no,phone,jul,unknown,no
53,5261,25,3,0,0,high-skill-levels,Partnered,tertiary,no,no,yes,phone,jul,unknown,no
29,5698,25,1,0,0,high-skill-levels,Partnered,tertiary,no,no,no,phone,jul,unknown,no
50,-454,25,1,0,0,low-None-skill-levels,Partnered,primary,no,yes,no,phone,jul,unknown,no
51,74,25,2,0,0,middle-skill-levels,Alone,secondary,no,yes,no,phone,jul,unknown,no
42,5,25,2,0,0,low-None-skill-levels,Partnered,primary,no,yes,no,phone,jul,unknown,no
35,0,25,4,0,0,high-skill-levels,Partnered,tertiary,no,yes,yes,phone,jul,unknown,no
30,-280,25,2,0,0,middle-skill-levels,Partnered,secondary,no,yes,no,phone,jul,unknown,no
32,176,25,1,0,0,middle-skill-levels,Partnered,tertiary,no,yes,no,phone,jul,unknown,no
58,144,25,2,0,0,low-None-skill-levels,Partnered,secondary,no,no,yes,phone,jul,unknown,no
30,60,25,2,0,0,middle-skill-levels,Partnered,secondary,no,no,yes,phone,jul,unknown,no
28,1466,25,1,0,0,high-skill-levels,Alone,tertiary,no,yes,no,phone,jul,unknown,no
27,1,25,1,0,0,middle-skill-levels,Alone,tertiary,no,no,no,phone,jul,unknown,no
42,3841,25,2,0,0,high-skill-levels,Partnered,tertiary,no,yes,no,phone,jul,unknown,no
26,233,25,1,0,0,middle-skill-levels,Partnered,tertiary,no,yes,no,phone,jul,unknown,no
55,554,25,1,0,0,low-None-skill-levels,Partnered,secondary,no,no,yes,phone,jul,unknown,no
35,48,25,1,0,0,high-skill-levels,Alone,tertiary,no,yes,yes,phone,jul,unknown,no
45,634,25,1,0,0,high-skill-levels,Partnered,tertiary,no,yes,no,phone,jul,unknown,no
49,-54,25,1,0,0,middle-skill-levels,Alone,secondary,no,yes,yes,phone,jul,unknown,no
36,142,25,1,0,0,high-skill-levels,Alone,tertiary,no,yes,no,phone,jul,unknown,no
41,2959,25,1,0,0,high-skill-levels,Partnered,secondary,no,yes,no,phone,jul,unknown,no
25,59,25,1,0,0,low-None-skill-levels,Partnered,secondary,no,yes,no,phone,jul,unknown,no
33,91,25,3,0,0,high-skill-levels,Partnered,primary,no,no,yes,phone,jul,unknown,no
31,10122,25,1,0,0,middle-skill-levels,Alone,tertiary,no,yes,no,phone,jul,unknown,no
43,57,25,5,0,0,low-None-skill-levels,Partnered,secondary,no,yes,no,phone,jul,unknown,no
31,395,25,3,0,0,middle-skill-levels,Partnered,secondary,no,no,no,phone,jul,unknown,no
45,766,25,15,0,0,high-skill-levels,Partnered,tertiary,no,yes,no,phone,jul,unknown,no
45,79,25,1,0,0,low-None-skill-levels,Partnered,secondary,no,yes,no,phone,jul,unknown,no
41,0,25,2,0,0,middle-skill-levels,Alone,secondary,no,no,no,phone,jul,unknown,no
54,95,25,1,0,0,low-None-skill-levels,Partnered,primary,no,no,no,phone,jul,unknown,no
34,765,25,1,0,0,low-None-skill-levels,Partnered,secondary,no,no,no,phone,jul,unknown,no
25,2,25,2,0,0,low-None-skill-levels,Partnered,secondary,no,yes,no,phone,jul,unknown,no
46,0,25,1,0,0,middle-skill-levels,Partnered,secondary,no,yes,no,phone,jul,unknown,no
36,191,25,7,0,0,middle-skill-levels,Alone,secondary,no,yes,no,phone,jul,unknown,no
47,830,25,1,0,0,low-None-skill-levels,Partnered,primary,no,no,yes,phone,jul,unknown,no
51,1495,25,4,0,0,low-None-skill-levels,Partnered,primary,no,no,no,phone,jul,unknown,yes
38,294,25,2,0,0,middle-skill-levels,Alone,secondary,no,no,yes,phone,jul,unknown,no
40,0,25,1,0,0,high-skill-levels,Partnered,secondary,no,yes,no,phone,jul,unknown,no
53,1364,25,1,0,0,middle-skill-levels,Partnered,secondary,no,no,no,phone,jul,unknown,no
32,380,25,2,0,0,low-None-skill-levels,Alone,primary,no,no,no,phone,jul,unknown,no
59,-182,25,1,0,0,low-None-skill-levels,Partnered,primary,no,no,yes,phone,jul,unknown,no
29,410,25,2,0,0,low-None-skill-levels,Partnered,primary,no,no,yes,phone,jul,unknown,no
48,103,25,1,0,0,high-skill-levels,Alone,tertiary,no,no,yes,phone,jul,unknown,no
48,622,25,1,0,0,middle-skill-levels,Partnered,secondary,no,yes,no,phone,jul,unknown,no
53,559,25,1,0,0,middle-skill-levels,Partnered,secondary,no,yes,no,phone,jul,unknown,no
35,305,25,2,0,0,low-None-skill-levels,Partnered,primary,no,yes,no,phone,jul,unknown,no
36,147,25,1,0,0,middle-skill-levels,Partnered,tertiary,no,yes,yes,phone,jul,unknown,no
52,5423,25,1,0,0,low-None-skill-levels,Partnered,secondary,no,no,yes,phone,jul,unknown,no
58,992,25,1,0,0,low-None-skill-levels,Partnered,secondary,no,no,no,phone,jul,unknown,no
34,675,25,2,0,0,middle-skill-levels,Alone,secondary,no,no,no,phone,jul,unknown,no
39,1492,25,1,0,0,high-skill-levels,Partnered,tertiary,no,yes,no,phone,jul,unknown,no
30,-242,25,2,0,0,low-None-skill-levels,Alone,primary,no,no,yes,phone,jul,unknown,no
54,2079,25,1,0,0,high-skill-levels,Alone,tertiary,no,no,yes,phone,jul,unknown,no
29,9,25,8,0,0,low-None-skill-levels,Partnered,secondary,no,yes,no,phone,jul,unknown,no
54,3294,25,5,0,0,high-skill-levels,Alone,tertiary,no,yes,no,phone,jul,unknown,no
37,287,25,2,0,0,high-skill-levels,Partnered,tertiary,no,yes,no,phone,jul,unknown,no
47,-116,25,3,0,0,middle-skill-levels,Alone,secondary,no,no,yes,phone,jul,unknown,no
37,589,25,2,0,0,middle-skill-levels,Partnered,secondary,no,yes,no,phone,jul,unknown,no
46,-220,25,1,0,0,middle-skill-levels,Partnered,secondary,no,yes,no,phone,jul,unknown,no
42,0,25,2,0,0,low-None-skill-levels,Partnered,secondary,no,yes,no,phone,jul,unknown,no
47,2793,25,4,0,0,high-skill-levels,Partnered,primary,no,yes,no,phone,jul,unknown,no
32,1259,25,2,0,0,high-skill-levels,Alone,secondary,no,no,no,phone,jul,unknown,no
30,71,25,2,0,0,middle-skill-levels,Partnered,tertiary,no,yes,no,phone,jul,unknown,no
40,0,25,2,0,0,low-None-skill-levels,Partnered,secondary,no,no,no,phone,jul,unknown,no
27,139,25,3,0,0,middle-skill-levels,Alone,secondary,no,no,no,phone,jul,unknown,no
36,1412,25,1,0,0,high-skill-levels,Partnered,secondary,no,yes,yes,phone,jul,unknown,no
40,205,25,1,0,0,high-skill-levels,Alone,tertiary,no,no,no,phone,jul,unknown,no
33,-319,25,1,0,0,middle-skill-levels,Partnered,secondary,yes,yes,no,phone,jul,unknown,no
46,802,25,1,0,0,high-skill-levels,Partnered,secondary,no,yes,no,phone,jul,unknown,no
37,652,25,2,0,0,middle-skill-levels,Alone,secondary,no,no,no,phone,jul,unknown,no
32,0,25,1,0,0,middle-skill-levels,Partnered,secondary,no,no,no,phone,jul,unknown,no
39,1444,25,8,0,0,middle-skill-levels,Partnered,secondary,no,no,no,phone,jul,unknown,yes
25,0,25,1,0,0,middle-skill-levels,Alone,secondary,no,no,yes,phone,jul,unknown,no
52,473,25,2,0,0,middle-skill-levels,Partnered,secondary,no,yes,no,phone,jul,unknown,no
32,2,25,5,0,0,middle-skill-levels,Partnered,secondary,no,yes,no,phone,jul,unknown,no
30,317,25,5,0,0,middle-skill-levels,Alone,tertiary,no,yes,no,phone,jul,unknown,no
57,4185,25,2,0,0,high-skill-levels,Partnered,tertiary,no,yes,no,phone,jul,unknown,no
36,612,25,2,0,0,high-skill-levels,Partnered,tertiary,no,no,no,phone,jul,unknown,no
34,318,25,5,0,0,middle-skill-levels,Alone,secondary,no,no,yes,phone,jul,unknown,no
25,1036,25,2,0,0,middle-skill-levels,Alone,secondary,no,yes,no,phone,jul,unknown,no
56,871,25,1,0,0,middle-skill-levels,Partnered,primary,no,no,no,phone,jul,unknown,no
54,209,25,1,0,0,middle-skill-levels,Partnered,secondary,no,yes,yes,phone,jul,unknown,no
59,5706,25,2,0,0,low-None-skill-levels,Partnered,secondary,no,yes,no,phone,jul,unknown,no
48,4006,25,4,0,0,high-skill-levels,Partnered,tertiary,no,no,no,phone,jul,unknown,no
39,1555,25,1,0,0,high-skill-levels,Alone,tertiary,no,yes,no,phone,jul,unknown,no
55,2490,25,3,0,0,low-None-skill-levels,Partnered,primary,no,no,no,phone,jul,unknown,no
43,1343,25,2,0,0,low-None-skill-levels,Partnered,secondary,no,yes,yes,phone,jul,unknown,no
39,-709,25,6,0,0,middle-skill-levels,Partnered,secondary,no,yes,no,phone,jul,unknown,no
47,4397,25,1,0,0,middle-skill-levels,Partnered,secondary,no,yes,no,phone,jul,unknown,no
57,262,25,1,0,0,high-skill-levels,Partnered,secondary,no,no,no,phone,jul,unknown,no
39,42,25,1,0,0,middle-skill-levels,Partnered,secondary,no,yes,no,phone,jul,unknown,no
43,1424,25,3,0,0,high-skill-levels,Partnered,secondary,no,yes,no,phone,jul,unknown,no
46,860,25,1,0,0,middle-skill-levels,Partnered,primary,no,no,no,phone,jul,unknown,no
44,483,25,1,0,0,middle-skill-levels,Partnered,secondary,no,yes,no,phone,jul,unknown,no
32,1,25,2,0,0,low-None-skill-levels,Partnered,tertiary,no,no,no,phone,jul,unknown,no
30,191,25,2,0,0,low-None-skill-levels,Alone,secondary,no,no,no,phone,jul,unknown,no
31,-535,25,1,0,0,low-None-skill-levels,Alone,secondary,yes,yes,no,phone,jul,unknown,no
36,-194,25,2,0,0,middle-skill-levels,Alone,secondary,no,no,no,phone,jul,unknown,no
33,0,25,1,0,0,low-None-skill-levels,Alone,secondary,no,no,no,phone,jul,unknown,no
33,-300,25,1,0,0,middle-skill-levels,Alone,secondary,no,yes,yes,phone,jul,unknown,no
47,7,25,5,0,0,high-skill-levels,Partnered,tertiary,no,yes,no,phone,jul,unknown,no
28,231,25,2,0,0,high-skill-levels,Alone,tertiary,no,yes,yes,phone,jul,unknown,no
34,1116,25,5,0,0,high-skill-levels,Partnered,tertiary,no,yes,no,phone,jul,unknown,no
35,470,25,13,0,0,middle-skill-levels,Alone,tertiary,no,yes,no,phone,jul,unknown,yes
26,0,25,3,0,0,middle-skill-levels,Alone,secondary,no,no,no,phone,jul,unknown,no
49,183,25,2,0,0,middle-skill-levels,Partnered,secondary,no,no,no,phone,jul,unknown,no
51,1162,25,1,0,0,low-None-skill-levels,Partnered,primary,no,yes,no,phone,jul,unknown,yes
29,-251,25,1,0,0,middle-skill-levels,Alone,secondary,no,no,no,phone,jul,unknown,no
57,23,25,1,0,0,high-skill-levels,Alone,secondary,no,no,yes,phone,jul,unknown,no
27,1359,25,1,0,0,middle-skill-levels,Alone,secondary,no,no,yes,phone,jul,unknown,no
54,1331,25,2,0,0,middle-skill-levels,Partnered,secondary,no,yes,no,phone,jul,unknown,no
27,0,25,3,0,0,middle-skill-levels,Alone,secondary,no,no,yes,phone,jul,unknown,no
37,334,25,12,0,0,middle-skill-levels,Alone,secondary,no,no,yes,phone,jul,unknown,no
30,1625,25,3,0,0,middle-skill-levels,Alone,secondary,no,yes,no,phone,jul,unknown,no
29,158,25,2,0,0,high-skill-levels,Alone,secondary,no,yes,no,phone,jul,unknown,no
34,654,25,1,0,0,low-None-skill-levels,Partnered,primary,no,no,no,phone,jul,unknown,no
26,144,25,1,0,0,high-skill-levels,Partnered,tertiary,yes,no,yes,phone,jul,unknown,no
40,60,25,1,0,0,low-None-skill-levels,Partnered,secondary,no,no,yes,phone,jul,unknown,no
54,3304,25,7,0,0,middle-skill-levels,Partnered,primary,no,no,yes,phone,jul,unknown,no
28,633,25,1,0,0,middle-skill-levels,Partnered,secondary,no,no,yes,phone,jul,unknown,no
40,-7,25,1,0,0,high-skill-levels,Partnered,tertiary,no,no,yes,phone,jul,unknown,no
36,1988,25,2,0,0,high-skill-levels,Partnered,tertiary,no,yes,yes,phone,jul,unknown,no
33,0,25,2,0,0,low-None-skill-levels,Alone,secondary,no,no,no,phone,jul,unknown,no
59,377,25,4,0,0,low-None-skill-levels,Partnered,secondary,no,no,yes,phone,jul,unknown,no
34,0,25,3,0,0,middle-skill-levels,Partnered,secondary,no,yes,no,phone,jul,unknown,no
53,759,25,5,0,0,low-None-skill-levels,Partnered,primary,no,yes,no,phone,jul,unknown,no
55,2387,25,4,0,0,high-skill-levels,Partnered,secondary,no,yes,no,phone,jul,unknown,no
51,323,25,9,0,0,high-skill-levels,Alone,tertiary,no,yes,no,phone,jul,unknown,no
30,1626,25,3,0,0,middle-skill-levels,Alone,secondary,no,no,no,phone,jul,unknown,no
57,909,25,2,0,0,high-skill-levels,Alone,tertiary,no,yes,no,phone,jul,unknown,no
51,656,25,2,0,0,high-skill-levels,Partnered,tertiary,no,yes,no,phone,jul,unknown,no
51,2156,25,3,0,0,high-skill-levels,Partnered,secondary,no,yes,no,phone,jul,unknown,no
35,786,25,1,0,0,middle-skill-levels,Partnered,secondary,no,no,yes,phone,jul,unknown,no
42,108,25,13,0,0,middle-skill-levels,Alone,secondary,no,no,no,phone,jul,unknown,no
39,2903,25,2,0,0,middle-skill-levels,Alone,secondary,no,yes,yes,phone,jul,unknown,no
30,2,25,8,0,0,high-skill-levels,Alone,tertiary,no,yes,yes,phone,jul,unknown,yes
59,0,25,2,0,0,middle-skill-levels,Alone,primary,yes,no,yes,phone,jul,unknown,no
25,-102,25,1,0,0,low-None-skill-levels,Partnered,secondary,no,no,no,phone,jul,unknown,no
51,18,25,6,0,0,middle-skill-levels,Partnered,secondary,no,no,yes,phone,jul,unknown,no
31,-21,25,1,0,0,middle-skill-levels,Alone,secondary,yes,no,yes,phone,jul,unknown,no
41,1672,25,1,0,0,middle-skill-levels,Partnered,secondary,no,yes,no,phone,jul,unknown,no
31,0,25,6,0,0,middle-skill-levels,Partnered,tertiary,no,yes,no,phone,jul,unknown,no
27,159,25,2,0,0,high-skill-levels,Partnered,tertiary,no,yes,no,phone,jul,unknown,no
27,5505,25,1,0,0,low-None-skill-levels,Partnered,secondary,no,yes,yes,phone,jul,unknown,no
52,2455,25,1,0,0,middle-skill-levels,Alone,secondary,no,no,no,phone,jul,unknown,no
38,689,25,1,0,0,middle-skill-levels,Partnered,secondary,no,yes,no,phone,jul,unknown,no
30,33,25,1,0,0,middle-skill-levels,Alone,tertiary,no,yes,no,phone,jul,unknown,no
44,3432,25,30,0,0,middle-skill-levels,Alone,tertiary,no,yes,no,phone,jul,unknown,no
32,4069,25,1,0,0,middle-skill-levels,Alone,secondary,no,yes,no,phone,jul,unknown,no
44,233,25,7,0,0,high-skill-levels,Partnered,tertiary,no,yes,yes,phone,jul,unknown,no
41,113,25,15,0,0,low-None-skill-levels,Partnered,secondary,no,no,no,phone,jul,unknown,no
34,1301,25,2,0,0,middle-skill-levels,Alone,secondary,no,yes,no,phone,jul,unknown,no
36,475,25,3,0,0,high-skill-levels,Alone,secondary,no,no,no,phone,jul,unknown,no
44,111,25,3,0,0,middle-skill-levels,Partnered,secondary,no,yes,yes,phone,jul,unknown,no
30,-68,25,2,0,0,low-None-skill-levels,Partnered,primary,no,yes,no,phone,jul,unknown,no
32,104,25,3,0,0,low-None-skill-levels,Partnered,primary,no,yes,no,phone,jul,unknown,no
31,0,25,4,0,0,middle-skill-levels,Alone,secondary,no,yes,no,phone,jul,unknown,no
32,441,25,2,0,0,middle-skill-levels,Alone,secondary,no,no,yes,phone,jul,unknown,no
42,1628,25,8,0,0,low-None-skill-levels,Alone,primary,no,yes,no,phone,jul,unknown,yes
50,797,25,8,0,0,middle-skill-levels,Alone,secondary,no,yes,no,phone,jul,unknown,no
56,6475,25,3,0,0,high-skill-levels,Partnered,tertiary,no,no,no,phone,jul,unknown,no
42,1523,25,5,0,0,middle-skill-levels,Partnered,primary,no,yes,yes,phone,jul,unknown,no
54,1134,25,3,0,0,high-skill-levels,Partnered,secondary,no,yes,no,phone,jul,unknown,yes
28,265,25,2,0,0,high-skill-levels,Alone,secondary,no,yes,no,phone,jul,unknown,no
49,1644,25,4,0,0,low-None-skill-levels,Partnered,primary,no,yes,no,phone,jul,unknown,no
41,1018,25,1,0,0,low-None-skill-levels,Partnered,primary,no,yes,no,phone,jul,unknown,no
25,-23,25,1,0,0,low-None-skill-levels,Partnered,secondary,no,yes,no,phone,jul,unknown,no
41,0,25,4,0,0,low-None-skill-levels,Partnered,secondary,no,no,yes,phone,jul,unknown,no
32,0,25,10,0,0,middle-skill-levels,Partnered,secondary,no,yes,no,phone,jul,unknown,no
51,0,25,3,0,0,low-None-skill-levels,Partnered,primary,no,yes,yes,phone,jul,unknown,yes
36,909,25,3,0,0,high-skill-levels,Partnered,tertiary,no,yes,yes,phone,jul,unknown,no
32,194,25,2,0,0,middle-skill-levels,Partnered,secondary,no,yes,yes,phone,jul,unknown,no
27,15,25,3,0,0,middle-skill-levels,Alone,secondary,no,yes,no,phone,jul,unknown,no
27,158,25,2,0,0,middle-skill-levels,Partnered,secondary,no,yes,no,phone,jul,unknown,no
49,560,25,3,0,0,middle-skill-levels,Alone,secondary,no,yes,no,phone,jul,unknown,no
42,284,25,4,0,0,high-skill-levels,Alone,secondary,no,no,no,phone,jul,unknown,no
40,274,25,4,0,0,middle-skill-levels,Alone,secondary,no,yes,yes,phone,jul,unknown,no
46,-160,25,11,0,0,low-None-skill-levels,Partnered,primary,no,no,yes,phone,jul,unknown,no
45,92,25,7,0,0,low-None-skill-levels,Alone,primary,no,no,yes,phone,jul,unknown,no
57,63,25,17,0,0,low-None-skill-levels,Alone,primary,no,no,yes,phone,jul,unknown,yes
31,3,25,3,0,0,low-None-skill-levels,Partnered,primary,no,no,yes,phone,jul,unknown,no
28,7,25,3,0,0,middle-skill-levels,Partnered,secondary,no,no,no,phone,jul,unknown,no
36,670,25,3,0,0,middle-skill-levels,Partnered,secondary,no,yes,no,phone,jul,unknown,no
45,88,25,4,0,0,middle-skill-levels,Partnered,secondary,no,yes,no,phone,jul,unknown,no
36,345,25,2,0,0,low-None-skill-levels,Partnered,primary,no,yes,no,phone,jul,unknown,no
30,1221,25,4,0,0,high-skill-levels,Partnered,tertiary,no,yes,no,phone,jul,unknown,yes
34,-603,25,4,0,0,low-None-skill-levels,Alone,secondary,no,no,no,phone,jul,unknown,no
33,980,25,3,0,0,high-skill-levels,Partnered,tertiary,no,no,no,phone,jul,unknown,no
32,252,25,4,0,0,middle-skill-levels,Partnered,secondary,no,yes,yes,phone,jul,unknown,no
28,230,25,3,0,0,middle-skill-levels,Alone,secondary,no,no,no,phone,jul,unknown,no
37,5024,25,4,0,0,low-None-skill-levels,Alone,secondary,no,no,yes,phone,jul,unknown,yes
46,312,25,7,0,0,middle-skill-levels,Partnered,primary,no,yes,yes,phone,jul,unknown,no
30,2371,25,5,0,0,middle-skill-levels,Partnered,secondary,no,yes,yes,phone,jul,unknown,no
58,999,25,6,0,0,low-None-skill-levels,Alone,primary,no,no,no,phone,jul,unknown,no
58,0,25,4,0,0,high-skill-levels,Partnered,tertiary,yes,no,yes,phone,jul,unknown,no
49,1147,25,3,0,0,high-skill-levels,Partnered,secondary,no,yes,yes,phone,jul,unknown,no
46,-271,25,2,0,0,low-None-skill-levels,Partnered,primary,no,yes,no,phone,jul,unknown,no
33,-74,25,4,0,0,middle-skill-levels,Partnered,secondary,no,yes,no,phone,jul,unknown,no
37,-70,25,2,0,0,high-skill-levels,Partnered,tertiary,no,yes,no,phone,jul,unknown,no
38,0,25,5,0,0,middle-skill-levels,Partnered,primary,no,yes,yes,phone,jul,unknown,no
44,446,25,12,0,0,high-skill-levels,Partnered,tertiary,no,no,no,phone,jul,unknown,no
34,-200,25,5,0,0,high-skill-levels,Alone,secondary,yes,no,yes,phone,jul,unknown,no
37,236,25,6,0,0,low-None-skill-levels,Partnered,secondary,no,no,no,phone,jul,unknown,no
40,96,25,14,0,0,high-skill-levels,Alone,tertiary,no,yes,no,phone,jul,unknown,no
28,649,25,3,0,0,middle-skill-levels,Alone,secondary,no,yes,no,phone,jul,unknown,no
39,10685,25,9,0,0,middle-skill-levels,Partnered,secondary,no,yes,no,phone,jul,unknown,yes
35,1629,25,4,0,0,middle-skill-levels,Partnered,tertiary,no,no,no,phone,jul,unknown,yes
38,406,25,5,0,0,low-None-skill-levels,Partnered,primary,no,yes,no,phone,jul,unknown,no
41,1915,25,4,0,0,low-None-skill-levels,Partnered,secondary,no,yes,no,phone,jul,unknown,no
27,-646,25,8,0,0,middle-skill-levels,Alone,secondary,no,yes,no,phone,jul,unknown,no
35,972,25,16,0,0,high-skill-levels,Partnered,tertiary,no,yes,yes,phone,jul,unknown,no
26,133,25,3,0,0,low-None-skill-levels,Partnered,primary,no,no,yes,phone,jul,unknown,no
60,90,25,3,0,0,low-None-skill-levels,Partnered,secondary,no,yes,no,phone,jul,unknown,no
58,2,25,9,0,0,middle-skill-levels,Partnered,secondary,no,yes,yes,phone,jul,unknown,no
31,1215,25,2,0,0,high-skill-levels,Partnered,tertiary,no,no,no,phone,jul,unknown,no
26,2,25,16,0,0,middle-skill-levels,Alone,primary,yes,yes,yes,phone,jul,unknown,no
30,704,25,10,0,0,middle-skill-levels,Alone,secondary,no,yes,no,phone,jul,unknown,no
31,1767,25,6,0,0,high-skill-levels,Alone,tertiary,no,no,no,phone,jul,unknown,no
27,9630,25,4,0,0,high-skill-levels,Partnered,tertiary,no,yes,no,phone,jul,unknown,no
33,-77,28,3,0,0,low-None-skill-levels,Partnered,secondary,no,yes,no,phone,jul,unknown,no
45,586,28,3,0,0,middle-skill-levels,Alone,secondary,no,no,yes,phone,jul,unknown,no
44,908,28,7,0,0,middle-skill-levels,Partnered,secondary,no,yes,yes,phone,jul,unknown,no
30,363,28,3,0,0,low-None-skill-levels,Alone,secondary,no,no,no,phone,jul,unknown,no
31,5156,28,3,0,0,high-skill-levels,Partnered,tertiary,no,yes,no,phone,jul,unknown,no
36,58,28,13,0,0,middle-skill-levels,Alone,tertiary,no,yes,no,phone,jul,unknown,no
55,496,28,4,0,0,low-None-skill-levels,Alone,secondary,no,no,yes,phone,jul,unknown,no
45,888,28,6,0,0,high-skill-levels,Alone,primary,no,yes,no,phone,jul,unknown,no
58,282,28,4,0,0,low-None-skill-levels,Partnered,primary,no,yes,no,phone,jul,unknown,no
30,190,28,3,0,0,middle-skill-levels,Alone,tertiary,no,yes,no,phone,jul,unknown,no
34,2047,28,5,0,0,middle-skill-levels,Alone,tertiary,no,yes,no,phone,jul,unknown,no
35,670,28,18,0,0,middle-skill-levels,Alone,tertiary,no,yes,no,phone,jul,unknown,no
31,949,28,7,0,0,high-skill-levels,Alone,tertiary,no,yes,no,phone,jul,unknown,no
26,40,28,3,0,0,low-None-skill-levels,Partnered,primary,no,no,yes,phone,jul,unknown,no
31,19,28,31,0,0,middle-skill-levels,Partnered,tertiary,no,yes,no,phone,jul,unknown,no
51,-2082,28,6,0,0,high-skill-levels,Partnered,secondary,yes,no,yes,phone,jul,unknown,no
29,2063,28,3,0,0,high-skill-levels,Alone,tertiary,no,no,no,phone,jul,unknown,no
52,4,28,9,0,0,high-skill-levels,Alone,tertiary,no,no,yes,phone,jul,unknown,no
56,4063,28,4,0,0,middle-skill-levels,Partnered,secondary,no,no,yes,phone,jul,unknown,no
